ID ,TX,RX,Freq (MHz),TX Lat (D.M),TX Long (D.M),RX Lat (D.M),RX Long (D.M),Distance (km),SSN,Year,Month
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,142,81,10
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,137,82,1
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,124,82,4
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,115,82,7
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,96,82,10
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,86,83,3
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,71,83,6
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,68,83,9
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,64,83,12
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,50,84,4
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,44,84,7
66,TINANG,BEIJING,15.4,15.21N,120.37E,39.57N,116.27E,2765,29,84,10
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,164,80,1
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,150,80,8
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,150,80,10
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,148,80,11
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,143,80,12
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,140,81,1
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,142,81,2
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,143,81,3
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,143,81,5
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,142,81,6
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,140,81,7
67,MAHE,TRIVANDRUM,15.3,4.36S,55.28E,8.29N,76.59E,2795,141,81,8
68,KRANJI,CALCUTTA,9.7,1.25N,103.44E,22.27N,88.18E,2873,150,80,10
68,KRANJI,CALCUTTA,9.7,1.25N,103.44E,22.27N,88.18E,2873,148,80,11
69,KRANJI,CALCUTTA,11.7,1.25N,103.44E,22.27N,88.18E,2873,164,80,1
69,KRANJI,CALCUTTA,11.7,1.25N,103.44E,22.27N,88.18E,2873,150,80,10
69,KRANJI,CALCUTTA,11.7,1.25N,103.44E,22.27N,88.18E,2873,148,80,11
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,165,79,12
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,164,80,1
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,155,80,6
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,150,80,8
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,150,80,10
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,148,80,11
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,143,80,12
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,140,81,1
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,142,81,2
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,143,81,3
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,143,81,5
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,142,81,6
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,140,81,7
70,KRANJI,TRIVANDRUM,9.7,1.25N,103.44E,8.29N,76.59E,3064,141,81,8
71,JERUSALEM,CROWSLEY PK,9.4,32.04N,34.47E,51.31N,0.57W,3611,40,84,8
71,JERUSALEM,CROWSLEY PK,9.4,32.04N,34.47E,51.31N,0.57W,3611,34,84,9
71,JERUSALEM,CROWSLEY PK,9.4,32.04N,34.47E,51.31N,0.57W,3611,29,84,10
71,JERUSALEM,CROWSLEY PK,9.4,32.04N,34.47E,51.31N,0.57W,3611,24,84,11
71,JERUSALEM,CROWSLEY PK,9.4,32.04N,34.47E,51.31N,0.57W,3611,21,84,12
72,TEHERAN,LUECHOW,15.1,35.41N,51.27E,52.59N,11.13E,3665,155,79,7
72,TEHERAN,LUECHOW,15.1,35.41N,51.27E,52.59N,11.13E,3665,158,79,10
72,TEHERAN,LUECHOW,15.1,35.41N,51.27E,52.59N,11.13E,3665,164,80,1
72,TEHERAN,LUECHOW,15.1,35.41N,51.27E,52.59N,11.13E,3665,159,80,4
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,40,84,8
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,34,84,9
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,29,84,10
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,24,84,11
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,18,85,3
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,18,85,4
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,17,85,5
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,16,85,6
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,12,85,10
73,TEHERAN,BOCKHACKEN,9.0,35.41N,51.27E,51.07N,7.16E,3886,11,85,11
74,TEHERAN,BOCKHACKEN,15.1,35.41N,51.27E,51.07N,7.16E,3886,40,84,8
74,TEHERAN,BOCKHACKEN,15.1,35.41N,51.27E,51.07N,7.16E,3886,34,84,9
74,TEHERAN,BOCKHACKEN,15.1,35.41N,51.27E,51.07N,7.16E,3886,29,84,10
74,TEHERAN,BOCKHACKEN,15.1,35.41N,51.27E,51.07N,7.16E,3886,24,84,11
74,TEHERAN,BOCKHACKEN,15.1,35.41N,51.27E,51.07N,7.16E,3886,18,85,3
74,TEHERAN,BOCKHACKEN,15.1,35.41N,51.27E,51.07N,7.16E,3886,18,85,4
74,TEHERAN,BOCKHACKEN,15.1,35.41N,51.27E,51.07N,7.16E,3886,17,85,5
74,TEHERAN,BOCKHACKEN,15.1,35.41N,51.27E,51.07N,7.16E,3886,12,85,10
74,TEHERAN,BOCKHACKEN,15.1,35.41N,51.27E,51.07N,7.16E,3886,11,85,11
75,TEHERAN,NORDDEICH,9.0,35.41N,51.27E,53.34N,7.07E,3945,68,83,10
75,TEHERAN,NORDDEICH,9.0,35.41N,51.27E,53.34N,7.07E,3945,60,84,1
75,TEHERAN,NORDDEICH,9.0,35.41N,51.27E,53.34N,7.07E,3945,50,84,4
75,TEHERAN,NORDDEICH,9.0,35.41N,51.27E,53.34N,7.07E,3945,44,84,7
75,TEHERAN,NORDDEICH,9.0,35.41N,51.27E,53.34N,7.07E,3945,29,84,10
75,TEHERAN,NORDDEICH,9.0,35.41N,51.27E,53.34N,7.07E,3945,20,85,1
75,TEHERAN,NORDDEICH,9.0,35.41N,51.27E,53.34N,7.07E,3945,18,85,4
75,TEHERAN,NORDDEICH,9.0,35.41N,51.27E,53.34N,7.07E,3945,15,85,7
75,TEHERAN,NORDDEICH,9.0,35.41N,51.27E,53.34N,7.07E,3945,12,85,10
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,153,80,7
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,150,80,10
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,140,81,1
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,143,81,4
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,140,81,7
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,142,81,10
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,137,82,1
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,124,82,4
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,115,82,7
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,96,82,10
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,93,83,1
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,82,83,4
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,66,83,7
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,68,83,10
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,60,84,1
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,50,84,4
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,44,84,7
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,29,84,10
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,20,85,1
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,18,85,4
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,15,85,7
76,TEHERAN,NORDDEICH,15.1,35.41N,51.27E,53.34N,7.07E,3945,12,85,10
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,164,80,1
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,159,80,4
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,156,80,5
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,143,81,9
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,142,81,10
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,139,81,11
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,138,81,12
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,137,82,1
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,86,83,3
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,82,83,4
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,71,83,6
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,66,83,7
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,66,83,8
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,68,83,9
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,68,83,10
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,67,83,11
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,60,84,1
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,48,84,5
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,47,84,6
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,44,84,7
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,40,84,8
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,34,84,9
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,24,84,11
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,21,84,12
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,20,85,1
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,18,85,3
77,KRANJI,DELHI,9.7,1.25N,103.44E,28.43N,77.12E,4139,17,85,5
78,KRANJI,DELHI,12.0,1.25N,103.44E,28.43N,77.12E,4139,164,80,1
79,KRANJI,DELHI,15.4,1.25N,103.44E,28.43N,77.12E,4139,40,84,8
79,KRANJI,DELHI,15.4,1.25N,103.44E,28.43N,77.12E,4139,34,84,9
79,KRANJI,DELHI,15.4,1.25N,103.44E,28.43N,77.12E,4139,24,84,11
79,KRANJI,DELHI,15.4,1.25N,103.44E,28.43N,77.12E,4139,21,84,12
79,KRANJI,DELHI,15.4,1.25N,103.44E,28.43N,77.12E,4139,19,85,2
79,KRANJI,DELHI,15.4,1.25N,103.44E,28.43N,77.12E,4139,18,85,3
79,KRANJI,DELHI,15.4,1.25N,103.44E,28.43N,77.12E,4139,17,85,5
80,KRANJI,BEIJING,6.2,1.25N,103.44E,39.57N,116.27E,4474,140,81,1
80,KRANJI,BEIJING,6.2,1.25N,103.44E,39.57N,116.27E,4474,143,81,4
80,KRANJI,BEIJING,6.2,1.25N,103.44E,39.57N,116.27E,4474,140,81,7
80,KRANJI,BEIJING,6.2,1.25N,103.44E,39.57N,116.27E,4474,142,81,10
80,KRANJI,BEIJING,6.2,1.25N,103.44E,39.57N,116.27E,4474,137,82,1
80,KRANJI,BEIJING,6.2,1.25N,103.44E,39.57N,116.27E,4474,124,82,4
80,KRANJI,BEIJING,6.2,1.25N,103.44E,39.57N,116.27E,4474,115,82,7
80,KRANJI,BEIJING,6.2,1.25N,103.44E,39.57N,116.27E,4474,96,82,10
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,140,81,1
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,143,81,4
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,140,81,7
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,142,81,10
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,137,82,1
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,124,82,4
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,115,82,7
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,96,82,10
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,86,83,3
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,71,83,6
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,68,83,9
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,64,83,12
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,50,84,4
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,44,84,7
81,KRANJI,BEIJING,9.7,1.25N,103.44E,39.57N,116.27E,4474,29,84,10
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,140,81,1
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,143,81,4
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,140,81,7
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,142,81,10
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,137,82,1
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,124,82,4
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,115,82,7
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,96,82,10
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,86,83,3
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,71,83,6
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,68,83,9
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,64,83,12
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,50,84,4
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,44,84,7
82,KRANJI,BEIJING,12.0,1.25N,103.44E,39.57N,116.27E,4474,29,84,10
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,143,81,4
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,140,81,7
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,142,81,10
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,137,82,1
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,124,82,4
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,115,82,7
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,96,82,10
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,86,83,3
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,71,83,6
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,68,83,9
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,64,83,12
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,50,84,4
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,44,84,7
83,KRANJI,BEIJING,15.4,1.25N,103.44E,39.57N,116.27E,4474,29,84,10
84,SACKVILLE,BALDOCK,17.9,45.53N,64.19W,52.00N,0.08W,4582,29,84,10
85,KUWAIT,CROWSLEY PK,21.7,29.16N,47.53E,51.31N,0.57W,4700,129,82,3
86,ASCENSION,PANORAMA,6.0,7.54S,14.23W,26.06S,27.55E,4902,95,82,12
86,ASCENSION,PANORAMA,6.0,7.54S,14.23W,26.06S,27.55E,4902,86,83,3
87,ASCENSION,PANORAMA,9.7,7.54S,14.23W,26.06S,27.55E,4902,40,84,8
87,ASCENSION,PANORAMA,9.7,7.54S,14.23W,26.06S,27.55E,4902,34,84,9
88,ASCENSION,PANORAMA,15.4,7.54S,14.23W,26.06S,27.55E,4902,95,82,12
88,ASCENSION,PANORAMA,15.4,7.54S,14.23W,26.06S,27.55E,4902,86,83,3
89,ASCENSION,PANORAMA,21.7,7.54S,14.23W,26.06S,27.55E,4902,95,82,12
89,ASCENSION,PANORAMA,21.7,7.54S,14.23W,26.06S,27.55E,4902,86,83,3
90,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,34,84,9
90,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,29,84,10
90,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,24,84,11
91,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,34,84,9
91,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,29,84,10
91,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,24,84,11
91,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,18,85,3
91,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,18,85,4
91,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,17,85,5
91,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,16,85,6
91,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,12,85,10
91,SACKVILLE,BOCKHACKEN,15.3,45.53N,64.19W,51.07N,7.16E,5095,11,85,11
92,SACKVILLE,BOCKHACKEN,21.7,45.53N,64.19W,51.07N,7.16E,5095,34,84,9
92,SACKVILLE,BOCKHACKEN,21.7,45.53N,64.19W,51.07N,7.16E,5095,29,84,10
92,SACKVILLE,BOCKHACKEN,21.7,45.53N,64.19W,51.07N,7.16E,5095,24,84,11
93,SACKVILLE,CHATTONAYE,15.3,45.53N,64.19W,46.46N,6.57E,5277,40,84,8
93,SACKVILLE,CHATTONAYE,15.3,45.53N,64.19W,46.46N,6.57E,5277,34,84,9
93,SACKVILLE,CHATTONAYE,15.3,45.53N,64.19W,46.46N,6.57E,5277,29,84,10
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,96,82,10
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,93,83,1
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,82,83,4
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,66,83,7
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,68,83,10
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,60,84,1
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,50,84,4
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,29,84,10
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,20,85,1
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,18,85,4
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,15,85,7
94,NEW YORK,NORDDEICH,4.3,41.42N,70.00W,53.34N,7.07E,5632,12,85,10
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,115,82,7
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,96,82,10
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,93,83,1
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,82,83,4
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,66,83,7
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,68,83,10
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,60,84,1
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,50,84,4
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,44,84,7
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,29,84,10
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,20,85,1
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,18,85,4
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,15,85,7
95,NEW YORK,NORDDEICH,6.4,41.42N,70.00W,53.34N,7.07E,5632,12,85,10
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,115,82,7
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,96,82,10
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,93,83,1
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,82,83,4
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,68,83,10
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,60,84,1
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,50,84,4
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,44,84,7
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,29,84,10
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,20,85,1
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,18,85,4
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,15,85,7
96,NEW YORK,NORDDEICH,8.6,41.42N,70.00W,53.34N,7.07E,5632,12,85,10
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,115,82,7
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,96,82,10
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,93,83,1
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,82,83,4
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,66,83,7
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,68,83,10
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,60,84,1
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,50,84,4
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,44,84,7
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,29,84,10
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,20,85,1
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,18,85,4
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,15,85,7
97,NEW YORK,NORDDEICH,13.0,41.42N,70.00W,53.34N,7.07E,5632,12,85,10
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,115,82,7
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,96,82,10
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,93,83,1
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,82,83,4
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,66,83,7
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,60,84,1
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,50,84,4
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,44,84,7
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,29,84,10
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,20,85,1
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,18,85,4
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,15,85,7
98,NEW YORK,NORDDEICH,17.0,41.42N,70.00W,53.34N,7.07E,5632,12,85,10
